reg.nr,Dynasti,Myntort och årtal,AD,gram,kondition,"""fynd""","""fynd""",Hegria Date,Date Range 1,Date Range 2,Hegria Date 2,Date range 1,Date Range 2,Hegria Date 3,Date Range 1,Date Range 2,Hegria Date 4,Date Range 1,Date Range 2
0,Ab1,Madinat alSalam 189,0,2.88,,,143,189,804,805,0,,,0,,,0,,
0,Ab1,Madinat alSalam 189,0,2.84,1n,,131,189,804,805,0,,,0,,,0,,
0,Ab1,Madinat [alSalam] 1[89],0,1.92,f,,312,189,804,805,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 18[9],0,1.5,f 3n,,179,189,804,805,0,,,0,,,0,,
0,Ab1,Madinat alSalam [18]9,0,1.24,f,,52,189,804,805,0,,,0,,,0,,
0,Ab1,Madinat alSalam 189,0,1.24,f 6n,,0,189,804,805,0,,,0,,,0,,
0,Ab1,[Madinat alSa]lam 189,0,1.1,f,,378,189,804,805,0,,,0,,,0,,
0,Ab1,[Madinat alSa]lam [1]89,0,0.88,f 2n,,276,189,804,805,0,,,0,,,0,,
0,Ab1,[Madinat alSa]lam [1]89,0,0.82,f,,151,189,804,805,0,,,0,,,0,,
0,Ab1,[Madinat] alSalam [18]9,0,0.72,f 15n,,48,189,804,805,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 189,0,0.72,f,,266,189,804,805,0,,,0,,,0,,
0,Ab1,Madinat alSalam 1(90),0,3.04,7n,,392,190,805,806,0,,,0,,,0,,
0,Ab1,Madinat alSalam 190,0,2.9,,,304,190,805,806,0,,,0,,,0,,
0,Ab1,Madinat alSalam 190,0,2.87,10n,,253,190,805,806,0,,,0,,,0,,
0,Ab1,Madinat alSalam 190,0,2.86,,,296,190,805,806,0,,,0,,,0,,
0,Ab1,Madinat alSalam [1]90,0,1.79,f 2n,,321,190,805,806,0,,,0,,,0,,
0,Ab1,Madinat alSalam 190,0,1.79,f,,331,190,805,806,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 190,0,1.45,f,,88,190,805,806,0,,,0,,,0,,
0,Ab1,[Madinat alSa]lam 190,0,1.44,f,,222,190,805,806,0,,,0,,,0,,
0,Ab1,Madinat alSala[m] [190],0,1.39,f g,,312,190,805,806,0,,,0,,,0,,
0,Ab1,Madinat alSalam [190],0,1.27,f,,296,190,805,806,0,,,0,,,0,,
0,Ab1,Madinat alSalam [1]90,0,1.06,f,,312,190,805,806,0,,,0,,,0,,
0,Ab1,Madinat alSalam 191,0,2.9,,,204,191,806,807,0,,,0,,,0,,
0,Ab1,Madinat alSalam 191,0,2.86,8n,,320,191,806,807,0,,,0,,,0,,
0,Ab1,Madinat alSalam 191,0,2.86,,,59,191,806,807,0,,,0,,,0,,
0,Ab1,Madinat alSalam 191,0,2.81,2n .,,312,191,806,807,0,,,0,,,0,,
0,Ab1,Madinat alSalam 191,0,1.83,f,,379,191,806,807,0,,,0,,,0,,
0,Ab1,[Madinat al]Salam 191,0,1.73,8n,,109,191,806,807,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] [1]91,0,0.65,f,,222,191,806,807,0,,,0,,,0,,
0,Ab1,Madinat alSalam 192,0,3.09,6n,,312,192,807,808,0,,,0,,,0,,
0,Ab1,Madinat alSalam 19(2),0,2.92,,,52,192,807,808,0,,,0,,,0,,
0,Ab1,Madinat alSalam 192,0,2.9,5n,,187,192,807,808,0,,,0,,,0,,
0,Ab1,Madinat alSalam 192,0,2.87,,,330,192,807,808,0,,,0,,,0,,
0,Ab1,Madinat alSalam 192,0,2.85,,,326,192,807,808,0,,,0,,,0,,
0,Ab1,Madinat alSalam 1[92],0,2.61,f 1n,,380,192,807,808,0,,,0,,,0,,
0,Ab1,[Madinat] alSalam 192,0,2.31,f,,312,192,807,808,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 19[2],0,2.01,f 5n,,194,192,807,808,0,,,0,,,0,,
0,Ab1,[Madina]t alSalam 192,0,1.53,f 6n,,48,192,807,808,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] [192],0,1.34,f 3n,,69,192,807,808,0,,,0,,,0,,
0,Ab1,Madinat alSalam [19]2,0,0.72,f 1n,,297,192,807,808,0,,,0,,,0,,
0,Ab1,[Madinat al]Salam [19]2,0,0.69,f 3n,,102,192,807,808,0,,,0,,,0,,
0,Ab1,Madinat alSalam 193,0,2.95,1n,,312,193,808,809,0,,,0,,,0,,
0,Ab1,Madinat alSalam 193,0,2.92,2n,,312,193,808,809,0,,,0,,,0,,
0,Ab1,Madinat alSalam 193,0,2.87,4n,,253,193,808,809,0,,,0,,,0,,
0,Ab1,Madinat alSalam 193,0,2.81,.,,330,193,808,809,0,,,0,,,0,,
0,Ab1,Madinat alSalam 193,0,2.75,1h 1n,,246,193,808,809,0,,,0,,,0,,
0,Ab1,Madinat alSalam 19(3),0,2.48,f 5n,,151,193,808,809,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 193,0,2.07,f,,321,193,808,809,0,,,0,,,0,,
0,Ab1,Madinat alSalam [1]93,0,2.03,f 9n,,204,193,808,809,0,,,0,,,0,,
0,Ab1,Madinat alSalam [193],0,1.67,f 1n,,312,193,808,809,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] [193],0,1.17,f,,295,193,808,809,0,,,0,,,0,,
0,Ab1,[Madinat alSala]m 193,0,1,f 1n,,312,193,808,809,0,,,0,,,0,,
0,Ab1,Madinat alSalam 194,0,2.95,9n,,312,194,809,810,0,,,0,,,0,,
0,Ab1,Madinat alSalam 194,0,2.95,35n,,69,194,809,810,0,,,0,,,0,,
0,Ab1,Madinat alSalam 194,0,2.89,9n,,312,194,809,810,0,,,0,,,0,,
0,Ab1,Madinat alSalam 194,0,2.79,,,312,194,809,810,0,,,0,,,0,,
0,Ab1,[Madinat alSal]am 194,0,2.42,f,,304,194,809,810,0,,,0,,,0,,
0,Ab1,Madinat alSalam 194,0,2.02,f,,296,194,809,810,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 194,0,1.71,f 13n,,67,194,809,810,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 1[94],0,1.5,f,,179,194,809,810,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] [194],0,1.38,f,,240,194,809,810,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 194,0,1.02,f 4n,,146,194,809,810,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 1[94?95],0,1.43,f,,253,194,809,810,195,810,811,0,,,0,,
0,Ab1,[Madinat alSalam] [194?95],0,0.79,f,,327,194,809,810,195,810,811,0,,,0,,
0,Ab1,[Madinat alSalam] [194?95],0,0.6,f 1n,,69,194,809,810,195,810,811,0,,,0,,
0,Ab1,Madinat alSalam 195,0,2.98,11n,,378,195,810,811,0,,,0,,,0,,
0,Ab1,Madinat alSalam 195,0,2.92,6n,,119,195,810,811,0,,,0,,,0,,
0,Ab1,Madinat alSalam 195,0,2.92,4n,,312,195,810,811,0,,,0,,,0,,
0,Ab1,[Madi]nat alSalam 195,0,2.1,f 2n,,92,195,810,811,0,,,0,,,0,,
0,Ab1,Madinat alSalam [1]95,0,1.79,f 3n,,263,195,810,811,0,,,0,,,0,,
0,Ab1,Madinat alSalam [195],0,1.76,f 6n,,130,195,810,811,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 195,0,1.69,f,,312,195,810,811,0,,,0,,,0,,
0,Ab1,Madinat alSalam [195],0,1.63,f,,130,195,810,811,0,,,0,,,0,,
0,Ab1,Madinat alSalam [19]5,0,1.6,f,,61,195,810,811,0,,,0,,,0,,
0,Ab1,Madinat alSalam [195],0,1.43,f 3n,,265,195,810,811,0,,,0,,,0,,
0,Ab1,Madinat [alSalam] [195],0,0.73,f 1n,,312,195,810,811,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 19[4?6],0,1.21,f,,263,194,809,810,196,811,812,0,,,0,,
0,Ab1,Madinat alSalam 196,0,2.94,,,258,196,811,812,0,,,0,,,0,,
0,Ab1,Madinat alSalam 196,0,2.9,1n,,330,196,811,812,0,,,0,,,0,,
0,Ab1,Madinat alSalam 196,0,2.86,1n,,66,196,811,812,0,,,0,,,0,,
0,Ab1,[Madinat] alSalam 196,0,2.08,f 1n,,119,196,811,812,0,,,0,,,0,,
0,Ab1,Madinat al[Salam] [196],0,1.58,f 1n,,312,196,811,812,0,,,0,,,0,,
0,Ab1,Madinat alSalam [1]98,0,1.73,f,,321,198,813,814,0,,,0,,,0,,
0,Ab1,[Madinat alSa]lam 198,0,1.2,f 7n,,130,198,813,814,0,,,0,,,0,,
0,Ab1,Madinat al]Salam 1(9)8,0,0.92,f,,327,198,813,814,0,,,0,,,0,,
0,Ab1,Madinat alSalam 199,0,2.92,4n,,392,199,814,815,0,,,0,,,0,,
0,Ab1,Madinat alSalam 199,0,2.9,9n,,39,199,814,815,0,,,0,,,0,,
0,Ab1,Madinat alSalam 199,0,1.67,f 8n,,263,199,814,815,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 19[9],0,1.37,f,,385,199,814,815,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 1(99),0,1.08,f,,59,199,814,815,0,,,0,,,0,,
0,Ab1,Madinat Samarq[and] [199],0,0.67,f,,130,199,814,815,0,,,0,,,0,,
0,Ab1,[Madinat al]Salam 200,0,2.13,f 2h,,312,200,815,816,0,,,0,,,0,,
0,Ab1,Madinat alSalam 200,0,1.81,f 5n,,151,200,815,816,0,,,0,,,0,,
0,Ab1,Madinat alSalam 200,0,0.85,f,,392,200,815,816,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 200,0,0.45,f,,151,200,815,816,0,,,0,,,0,,
0,Ab1,Madinat alSalam 201,0,2.9,,,225,201,816,817,0,,,0,,,0,,
0,Ab1,Madinat alSalam 201,0,2.85,,,224,201,816,817,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] [201],0,1.6,f,,81,201,816,817,0,,,0,,,0,,
0,Ab1,Madinat alSalam [198?202],0,1.44,f,,119,198,813,814,202,817,818,0,,,0,,
0,Ab1,[Madinat alSalam] 2[02],0,0.87,f 1n,,312,202,817,818,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 2[01?03],0,0.98,f,,51,201,816,817,203,818,819,0,,,0,,
0,Ab1,Madinat alSalam 203,0,2.89,5n,,193,203,818,819,0,,,0,,,0,,
0,Ab1,Madinat alSalam 203,0,2.82,9n,,41,203,818,819,0,,,0,,,0,,
0,Ab1,Madinat alSalam [203],0,2.03,f 2n,,392,203,818,819,0,,,0,,,0,,
0,Ab1,Madinat alSalam 203,0,1.7,f,,240,203,818,819,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] [203?4],0,0.64,f 9n,,172,203,818,819,204,819,820,0,,,0,,
0,Ab1,[Madinat alSalam] 20[4],0,1.73,f 2n,,148,204,819,820,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 204,0,1.49,f 1n,,385,204,819,820,0,,,0,,,0,,
0,Ab1,Madinat alSalam [20]4,0,1.4,f 6n,,204,204,819,820,0,,,0,,,0,,
0,Ab1,Madinat alSalam [204],0,1.12,f 4n,,130,204,819,820,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] [204],0,1.02,f 9n,,265,204,819,820,0,,,0,,,0,,
0,Ab1,Madinat alSalam 205,0,1.44,f,,179,205,820,821,0,,,0,,,0,,
0,Ab1,Madinat alSalam 205,0,1.4,f 4n,,240,205,820,821,0,,,0,,,0,,
0,Ab1,Madinat alSalam [204?6],0,1.27,f 1n,,130,204,819,820,206,821,822,0,,,0,,
0,Ab1,Madinat alSalam 20(6),0,2.38,f 1n .,,327,206,821,822,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 2[06],0,1.51,f 4n,,181,206,821,822,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 206,0,1.49,f 2n,,341,206,821,822,0,,,0,,,0,,
0,Ab1,[Madinat] alSalam 206,0,1.22,f,,102,206,821,822,0,,,0,,,0,,
0,Ab1,Madinat [alSalam] [206],0,0.98,f,,385,206,821,822,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 206,0,0.81,f 1n,,129,206,821,822,0,,,0,,,0,,
0,Ab1,Ma[dinat alSalam] [206?8],0,0.77,f 2n,,330,206,821,822,208,823,824,0,,,0,,
0,Ab1,Madinat alSalam 208,0,2.87,7n,,88,208,823,824,0,,,0,,,0,,
0,Ab1,Madinat alSalam [2]08,0,1.85,f 2n,,105,208,823,824,0,,,0,,,0,,
0,Ab1,Madinat alSalam [2]08,0,1.66,f 5n,,179,208,823,824,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 208,0,1.65,f 2n,,380,208,823,824,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 208,0,1.4,f,,276,208,823,824,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 208,0,1.37,f,,330,208,823,824,0,,,0,,,0,,
0,Ab1,Madinat alSalam [20]8,0,0.67,f,,119,208,823,824,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 2[07/09],0,0.87,f 1n,,317,207,822,823,209,824,825,0,,,0,,
0,Ab1,Madinat alSalam [2]10,0,0.78,f 1n,,151,210,825,826,0,,,0,,,0,,
0,Ab1,Madinat alSalam [212],0,1.37,f 8n,,330,212,827,828,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 213,0,1.03,f 1n,,129,213,828,829,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 213,0,0.75,f,,151,213,828,829,0,,,0,,,0,,
0,Ab1,Madinat alSalam 216,0,2,f,,133,216,831,832,0,,,0,,,0,,
0,Ab1,Madinat alSalam 217,0,2.91,,,252,217,832,833,0,,,0,,,0,,
0,Ab1,[Madinat alSa]lam [2]17,0,0.69,f .,,312,217,832,833,0,,,0,,,0,,
0,Ab1,Madinat alSalam [206?18],0,1.74,f 13n,,246,206,821,822,218,833,834,0,,,0,,
0,Ab1,[Madinat alSalam] 2[06?18],0,1.58,f 1n,,341,206,821,822,218,833,834,0,,,0,,
0,Ab1,Madinat alSalam [206?18],0,1.28,f,,320,206,821,822,218,833,834,0,,,0,,
0,Ab1,Madinat alSalam [206?18],0,1.24,f 1n,,48,206,821,822,218,833,834,0,,,0,,
0,Ab1,[Madinat alSalam] 2[06?18],0,1.07,f,,341,206,821,822,218,833,834,0,,,0,,
0,Ab1,[Madinat alSalam] [206?18],0,0.79,f 9n,,317,206,821,822,218,833,834,0,,,0,,
0,Ab1,Madinat alSa[lam] [206?18],0,0.79,f 1n,,102,206,821,822,218,833,834,0,,,0,,
0,Ab1,Mad[inat alSalam] [206?18],0,0.78,f 2n,,170,206,821,822,218,833,834,0,,,0,,
0,Ab1,Madinat alSala[m] [206?18],0,0.75,f 5n,,263,206,821,822,218,833,834,0,,,0,,
0,Ab1,[Madinat alSalam] [206?18],0,0.74,f,,172,206,821,822,218,833,834,0,,,0,,
0,Ab1,[Madinat alSalam?] 2[06?18],0,0.7,f,,119,206,821,822,218,833,834,0,,,0,,
0,Ab1,[Madinat alSalam] 2[06?18],0,0.6,f,,131,206,821,822,218,833,834,0,,,0,,
0,Ab1,[Madinat alSalam] [206?18],0,0.48,f,,119,206,821,822,218,833,834,0,,,0,,
0,Ab1,[Madinat alSalam] [206?18],0,0.23,f,,312,206,821,822,218,833,834,0,,,0,,
0,Ab1,Madinat alSalam [c216?18],0,0.95,f 2n,,312,216,831,832,218,833,834,0,,,0,,
0,Ab1,[Madinat alSa]lam 218,0,1.62,f 8n,,109,218,833,834,0,,,0,,,0,,
0,Ab1,Madinat alSalam [21]8,0,1.37,f,,170,218,833,834,0,,,0,,,0,,
0,Ab1,[Madinat alSalam] 218,0,0.94,f,,93,218,833,834,0,,,0,,,0,,
0,Ab1,[Madinat] alSalam [218],0,0.51,f,,265,218,833,834,0,,,0,,,0,,
0,Ab2,Madinat alSalam 219,0,2.92,6n,,130,219,834,835,0,,,0,,,0,,
0,Ab2,Madinat alSalam 219,0,2.77,e 4n,,11,219,834,835,0,,,0,,,0,,
0,Ab2,[Madin]at alSalam 219,0,1.65,f 3n,,311,219,834,835,0,,,0,,,0,,
0,Ab2,Madinat alSalam [2]19,0,0.96,f,,119,219,834,835,0,,,0,,,0,,
0,Ab2,[Madinat al]Salam [2]19,0,0.84,f 1n,,196,219,834,835,0,,,0,,,0,,
0,Ab2,Madinat alSalam [2]20,0,1.25,f 3n,,223,220,835,,0,,,0,,,0,,
0,Ab2,[Madinat alSala]m 220,0,1.05,f 5n,,131,220,835,,0,,,0,,,0,,
0,Ab2,Madinat alSalam 2[20],0,0.97,f 2n,,225,220,835,,0,,,0,,,0,,
0,Ab2,Madinat alSalam [2]20,0,0.75,f 3n,,200,220,835,,0,,,0,,,0,,
0,Ab2,[Madinat alSa]lam [2]20,0,0.5,f 1n,,105,220,835,,0,,,0,,,0,,
0,Ab2,[Madi]nat alSalam [c220],0,0.68,f 1n,,253,220,835,,0,,,0,,,0,,
0,Ab2,[Madi]nat alSalam [220?],0,0.54,f,,240,220,835,,0,,,0,,,0,,
0,Ab2,Madinat alSalam 223,0,2.95,,,311,223,837,838,0,,,0,,,0,,
0,Ab2,Madinat alSalam 224,0,2.95,h 4n,,203,224,838,839,0,,,0,,,0,,
0,Ab2,Madinat alSalam 224,0,2.88,e,,225,224,838,839,0,,,0,,,0,,
0,Ab2,Madinat alSalam [2]24,0,1.33,f,,102,224,838,839,0,,,0,,,0,,
0,Ab2,[Madi]nat alSalam [22]4,0,0.83,f,,148,224,838,839,0,,,0,,,0,,
0,Ab2,Madinat alSa[lam] [c224],0,1.1,f,,52,224,838,839,0,,,0,,,0,,
0,Ab2,Madinat alSalam 225,0,2.94,1h 8n,,330,225,839,840,0,,,0,,,0,,
0,Ab2,Madinat alSalam 225,0,2.85,,,151,225,839,840,0,,,0,,,0,,
0,Ab2,Madinat alSalam 225,0,2.85,,,151,225,839,840,0,,,0,,,0,,
0,Ab2,Madinat alSalam 225,0,2.46,f,,130,225,839,840,0,,,0,,,0,,
0,Ab2,Madinat alSalam [2]25,0,1.68,f 2n,,300,225,839,840,0,,,0,,,0,,
0,Ab2,Madinat alSalam [2]25,0,1,f,,131,225,839,840,0,,,0,,,0,,
0,Ab2,[Madinat alSal]am [2]25,0,0.68,f,,331,225,839,840,0,,,0,,,0,,
0,Ab2,Madinat alSalam [219?26],0,1.33,f 3n,,385,219,834,835,226,840,841,0,,,0,,
0,Ab2,Madinat [alSalam] [219?26],0,1.22,f,,122,219,834,835,226,840,841,0,,,0,,
0,Ab2,Ma[dinat alSalam] [219?26],0,1.12,f 2n,,222,219,834,835,226,840,841,0,,,0,,
0,Ab2,Madinat alSalam [219?26],0,1.07,f 10n,,204,219,834,835,226,840,841,0,,,0,,
0,Ab2,Madinat alSalam [219?26],0,0.98,f 5n,,343,219,834,835,226,840,841,0,,,0,,
0,Ab2,Madinat alSalam [219?26],0,0.98,f,,414,219,834,835,226,840,841,0,,,0,,
0,Ab2,Madinat alSa[lam] [219?26],0,0.76,f,,225,219,834,835,226,840,841,0,,,0,,
0,Ab2,Mad[inat alSalam] [219?26],0,0.72,f,,130,219,834,835,226,840,841,0,,,0,,
0,Ab2,Madinat al[Salam] [219?26],0,0.68,f,,414,219,834,835,226,840,841,0,,,0,,
0,Ab2,Madinat alSalam [219?26],0,0.68,f,,131,219,834,835,226,840,841,0,,,0,,
0,Ab2,Madinat alSa[lam] [219?26],0,0.65,f,,297,219,834,835,226,840,841,0,,,0,,
0,Ab2,(Madinat alSalam) [219?26],0,0.6,f 2n,,312,219,834,835,226,840,841,0,,,0,,
0,Ab2,[Madi]nat alSalam [219?26],0,0.51,f 5n,,297,219,834,835,226,840,841,0,,,0,,
0,Ab2,Madinat al[Salam] [219?26],0,0.51,f,,320,219,834,835,226,840,841,0,,,0,,
0,Ab2,Mad[inat alSalam] 2[20?26],0,2.08,f 1n,,69,220,835,,226,840,841,0,,,0,,
0,Ab2,Madinat alSalam 226,0,2.95,1n,,382,226,840,841,0,,,0,,,0,,
0,Ab2,Madinat alSalam [22]6,0,1.67,f 4n,,326,226,840,841,0,,,0,,,0,,
0,Ab2,[Madinat al]Salam 226,0,1.06,f,,312,226,840,841,0,,,0,,,0,,
0,Ab2,Madinat alSalam [226],0,0.87,f 1n,,326,226,840,841,0,,,0,,,0,,
0,Ab2,[Madinat al]Salam [22]6,0,0.72,,,222,226,840,841,0,,,0,,,0,,
0,Ab2,[Madinat] alSalam 227,0,1.51,f 1n,,392,227,841,842,0,,,0,,,0,,
0,Ab2,Madinat alSalam 227,0,1.46,f 1n,,222,227,841,842,0,,,0,,,0,,
0,Ab2,Madinat alSalam 229,0,2.89,2h,,326,229,843,844,0,,,0,,,0,,
0,Ab2,Madinat alSalam 230,0,1.6,f 3n,,108,230,844,845,0,,,0,,,0,,
0,Ab2,Madinat alSalam 230,0,1.16,f,,379,230,844,845,0,,,0,,,0,,
0,Ab2,Madinat alSalam [c230],0,1.39,f 2n,,304,230,844,845,0,,,0,,,0,,
0,Ab2,[Madinat alSala]m[22]1 [23]1,0,0.35,f,,222,221,835,836,231,845,846,0,,,0,,
0,Ab2,[Madina]t alSalam [219?32],0,0.5,f,,203,219,834,835,232,846,847,0,,,0,,
0,Ab2,Mad[inat alSalam] 2[27?32],0,1.99,f 7n,,296,227,841,842,232,846,847,0,,,0,,
0,Ab2,Mad[inat alSalam] [227?32],0,1.59,f,,155,227,841,842,232,846,847,0,,,0,,
0,Ab2,Madinat alSalam [227?32],0,1.38,f 3n,,304,227,841,842,232,846,847,0,,,0,,
0,Ab2,Madinat alSalam [227?32],0,1.2,f,,223,227,841,842,232,846,847,0,,,0,,
0,Ab2,Mad[inat alSalam] [227?32],0,1.12,f,,200,227,841,842,232,846,847,0,,,0,,
0,Ab2,Madinat alSalam [227?32],0,0.94,f 3n,,330,227,841,842,232,846,847,0,,,0,,
0,Ab2,Madinat alSalam 232,0,2.89,1h,,122,232,846,847,0,,,0,,,0,,
0,Ab2,[Madinat alSa]lam [23]2,0,0.99,f,,330,232,846,847,0,,,0,,,0,,
0,Ab2,Madinat alSalam 233,0,2.93,2n,,133,233,847,848,0,,,0,,,0,,
0,Ab2,Madinat alSalam 233,0,2.77,1n,,263,233,847,848,0,,,0,,,0,,
0,Ab2,Madinat alSalam [23]3,0,1.02,f 2n,,321,233,847,848,0,,,0,,,0,,
0,Ab2,Madinat alSalam 234,0,2.99,,,130,234,848,849,0,,,0,,,0,,
0,Ab2,[Madinat alSalam] 23[4],0,1.49,f,,148,234,848,849,0,,,0,,,0,,
0,Ab2,[Madinat alSa]lam [2]34,0,0.77,f 3n,,130,234,848,849,0,,,0,,,0,,
0,Ab2,Madinat [alSalam] [219?35],0,1.12,f,,172,219,834,835,235,849,850,0,,,0,,
0,Ab2,Mad[inat alSalam] [219?35],0,0.38,f 3n,,296,219,834,835,235,849,850,0,,,0,,
0,Ab2,Madinat alSalam 23(3?5),0,3.02,,,252,233,847,848,235,849,850,0,,,0,,
0,Ab2,[Madinat alSalam] [233?35],0,1.8,f 1h,,204,233,847,848,235,849,850,0,,,0,,
0,Ab2,Madinat alSalam [233?35],0,1.46,f,,66,233,847,848,235,849,850,0,,,0,,
0,Ab2,[Madinat alSalam?] 2[33?35],0,1.39,f,,103,233,847,848,235,849,850,0,,,0,,
0,Ab2,[Madinat alSalam] [233?35],0,1.28,f,,321,233,847,848,235,849,850,0,,,0,,
0,Ab2,[Madinat alSalam] [233?35],0,1.16,f,,148,233,847,848,235,849,850,0,,,0,,
0,Ab2,[Madinat alSalam?] 2[33?35],0,1.15,f 1n,,88,233,847,848,235,849,850,0,,,0,,
0,Ab2,Mad[inat alSalam] [233?35],0,0.71,f,,341,233,847,848,235,849,850,0,,,0,,
0,Ab2,Madinat alSalam 235,0,2.9,11n,,129,235,849,850,0,,,0,,,0,,
0,Ab2,Madinat alSalam [23]5,0,1.61,f 2n,,225,235,849,850,0,,,0,,,0,,
0,Ab2,[Madina]t alSala]m [23]5,0,0.57,f,,203,235,849,850,0,,,0,,,0,,
0,Ab2,Madinat alSalam 236,0,2.88,1n,,258,236,850,851,0,,,0,,,0,,
0,Ab2,Madinat alSalam 236,0,2.8,,,194,236,850,851,0,,,0,,,0,,
0,Ab2,[Madinat] alSalam 236,0,1.39,,,96,236,850,851,0,,,0,,,0,,
0,Ab2,Madinat alSalam 237,0,2.99,7n,,223,237,851,852,0,,,0,,,0,,
0,Ab2,Madinat alSalam 237,0,2.96,,,81,237,851,852,0,,,0,,,0,,
0,Ab2,Madinat alSalam [23]8,0,1.24,f,,223,238,852,853,0,,,0,,,0,,
0,Ab2,Madinat alSalam [236?39],0,1.68,f 1n,,155,236,850,851,239,853,854,0,,,0,,
0,Ab2,Madinat alSalam [236?39],0,0.88,f,,129,236,850,851,239,853,854,0,,,0,,
0,Ab2,Madinat alSa[lam] [236?39],0,0.88,f,,146,236,850,851,239,853,854,0,,,0,,
0,Ab2,Madinat alSalam [236?39],0,0.76,f 2n,,84,236,850,851,239,853,854,0,,,0,,
0,Ab2,Madinat [alSalam] [236?39],0,0.69,f,,265,236,850,851,239,853,854,0,,,0,,
0,Ab2,[Madinat alSalam?] 240,0,1.41,f,,102,240,854,855,0,,,0,,,0,,
0,Ab2,Madinat alSalam 241,0,2.94,,,385,241,855,856,0,,,0,,,0,,
0,Ab2,Madinat alSalam [24]1,0,0.61,f,,224,241,855,856,0,,,0,,,0,,
0,Ab2,Madinat alSalam 243,0,2.68,e,,119,243,857,858,0,,,0,,,0,,
0,Ab2,[Madinat alSala]m 245,0,1.63,f,,88,245,859,860,0,,,0,,,0,,
0,Ab2,Mad[inat alSalam] [233?46],0,0.97,f,,321,233,847,848,246,860,861,0,,,0,,
0,Ab2,Madinat alSalam [240?46],0,1.04,f,,296,240,854,855,246,860,861,0,,,0,,
0,Ab2,Madinat alS[alam] [240?46],0,1.04,f,,130,240,854,855,246,860,861,0,,,0,,
0,Ab2,Madinat alSalam [240?46],0,0.89,f 1n,,130,240,854,855,246,860,861,0,,,0,,
0,Ab2,Madinat alSalam [240?46],0,0.77,f,,22,240,854,855,246,860,861,0,,,0,,
0,Ab2,[Madinat] alSalam [240?46],0,0.22,f,,148,240,854,855,246,860,861,0,,,0,,
0,Ab2,Madinat alSalam 246,0,3.14,,,119,246,860,861,0,,,0,,,0,,
0,Ab2,Madinat alSalam [24]6,0,1.55,f,,109,246,860,861,0,,,0,,,0,,
0,Ab2,Madinat alSalam 247,0,2.93,1n,,196,247,861,862,0,,,0,,,0,,
0,Ab2,Madinat alSalam 250,0,2.97,3n,,119,250,864,865,0,,,0,,,0,,
0,Ab2,Madinat alSalam 250,0,2.7,,,252,250,864,865,0,,,0,,,0,,
0,Ab2,[Madinat al]Salam 2(50),0,1.36,f,,182,250,864,865,0,,,0,,,0,,
0,Ab2,Madinat alSalam [206?55],0,0.99,f 7n,,343,206,821,822,255,868,869,0,,,0,,
0,Ab2,Madinat al[Salam] [206?55],0,0.37,f 5n,,276,206,821,822,255,868,869,0,,,0,,
0,Ab2,[Madinat] alSalam [206?55],0,0.36,f,,327,206,821,822,255,868,869,0,,,0,,
0,Ab2,[Madinat] alSalam [206?55],0,0.27,f 2n,,105,206,821,822,255,868,869,0,,,0,,
0,Ab2,[Ma]dinat al[Salam] [206?55],0,0.18,f,,146,206,821,822,255,868,869,0,,,0,,
0,Ab2,Madinat [alSalam] [219?55],0,0.78,f 5n,,312,219,834,835,255,868,869,0,,,0,,
0,Ab2,Madinat alSalam [219?55],0,0.68,f,,380,219,834,835,255,868,869,0,,,0,,
0,Ab2,Madinat alSalam [219?55],0,0.68,f 2n,,130,219,834,835,255,868,869,0,,,0,,
0,Ab2,Madinat alSalam [219?55],0,0.55,f 2n,,265,219,834,835,255,868,869,0,,,0,,
